trading_date,Comm,Consumer,Energy,Financials,Healthcare,Industrials,Materials,RealEstate,Tech,Utilities
2020-02-21,0.038785,0.06387014285714285,0.171315,0.14648388888888889,0.066954,0.06901666666666667,0.046012727272727275,0.04649366666666667,0.041481333333333335,0.10578635897435898
2020-02-24,-0.03978333333333334,0.0683877777777778,0.07205833333333332,0.2816715,0.06396500000000001,0.11362999999999998,0.08449999999999999,0.019790000000000002,-0.2589611428571429,0.156928
2020-02-25,0.028283333333333334,-0.0021578571428571445,-0.1466382142857143,-0.0015813333333333304,0.1128396638655462,0.07081833333333334,0.06621083333333333,0.048205,-0.00918530303030303,0.056410666666666665
2020-02-26,0.12050666666666668,0.16376858974358974,-0.033855,0.25816133333333335,0.19953000000000004,-0.000880000000000003,0.02866333333333333,0.027292500000000004,0.019905000000000006,0.16380333333333336
2020-02-27,0.12558666666666668,0.09767285714285714,0.2228217142857143,0.16362933333333335,0.04487715686274509,0.04466333333333335,0.04302,0.023013,0.2120025,0.06374666666666666
2020-02-28,0.13194,0.09610866666666666,0.08371033333333334,0.07106000000000001,0.03854799999999999,0.11446333333333332,0.054144285714285714,0.10351466666666667,-0.090316,0.29736583333333333
2020-03-02,-0.09630999999999999,-0.08106357142857143,0.08607138888888889,-0.03537250000000001,-0.024808000000000004,0.08251499999999998,0.07426166666666667,-0.002707777777777781,0.17178,-0.03968000000000001
2020-03-03,0.09726666666666664,0.05835970085470086,0.041444999999999996,0.12524666666666667,0.19403901785714284,-0.00572,0.031938333333333326,0.09511466666666665,0.067866,0.22934666666666664
2020-03-04,0.040232000000000004,0.18419,0.05448088888888888,-0.08367833333333333,0.37418615384615384,0.072,0.099858,0.093805,0.0025380000000000125,0.00575
2020-03-05,0.10109666666666665,0.13762444444444444,0.22001666666666667,0.10631766666666667,0.42545099999999997,0.14631361904761903,0.17617,0.27933,0.3957859523809523,0.4725693333333334
2020-03-06,0.181035,0.07891594805194806,0.06623000000000001,0.07868499999999999,0.10146128205128205,0.12312066666666668,0.04321333333333334,0.22342,0.14698033333333332,0.07459333333333333
2020-03-09,0.027944999999999998,-0.024376648351648347,-0.007359523809523807,-0.00039099999999999693,0.06611454545454545,0.04652666666666666,-0.014879999999999994,0.02023,0.04415753846153846,0.13833
2020-03-10,-0.010929999999999995,0.05611935897435898,-0.09956684210526315,0.20983133333333334,0.11973799999999998,-0.098977,0.054743333333333324,0.10695000000000002,-0.11020666666666665,-0.17196333333333333
2020-03-11,-0.044323999999999995,-0.008197010101010102,0.008469864734299514,0.11389333333333332,0.09916875,-0.08950333333333334,0.05930833333333334,0.059199999999999996,0.272895,0.22297000000000003
2020-03-12,0.022200000000000008,-0.03196085714285713,0.03261601190476191,0.18408999999999998,0.24613083333333333,0.15478476190476192,0.07129666666666667,0.30446,0.07748833333333334,0.03367333333333333
2020-03-13,-0.004152,0.04935908888888889,0.06268815789473683,0.00711619047619047,-0.14734066666666668,-0.17305,-0.052716000000000006,0.019309999999999987,-0.04570857142857144,0.001628095238095234
2020-03-16,0.07825299999999999,0.03579722222222222,0.2084266106442577,-0.1996966666666667,0.007959999999999995,0.04446,0.08424666666666666,0.11839999999999999,-0.011568928571428577,0.11733
2020-03-17,-0.012311333333333344,-0.13602125724637681,0.0006908431372549068,-0.05933083333333333,0.0042973333333333336,0.06070500000000001,-0.0032400000000000094,0.04990583333333333,-0.10528666666666667,0.19956038095238093
2020-03-18,0.05186599999999999,0.051671619047619056,0.02599600000000001,-0.11708,0.3171,0.002528888888888886,0.10550833333333334,0.07348,0.12160083333333334,0.1844866666666667
2020-03-19,-0.02648399999999999,0.03006417027417028,0.018742857142857148,0.033416666666666664,0.05681125,-0.004995238095238097,-0.023740000000000004,0.0,-0.10072952380952382,0.24911
2020-03-20,0.03651833333333333,0.0218805,-0.046461999999999996,-0.1829933333333333,0.062375,0.012286666666666664,0.11279466666666667,0.13015333333333334,-0.10737666666666665,0.14374666666666663
2020-03-23,0.013975000000000001,0.0462953961038961,-0.10680738461538461,-0.05972666666666667,0.05900333333333332,0.07986371428571429,0.06369,0.049635,0.19086000000000003,0.09575166666666665
2020-03-24,0.16331284415584416,0.05063993281228574,-0.13521555555555556,-0.021570000000000002,0.044644329004329006,0.012568333333333325,0.17433285714285712,0.04302999999999999,0.18370166666666665,-0.01468028571428572
2020-03-25,0.17514076190476188,0.19699573260073258,0.11338933333333334,0.39868000000000003,0.27379619047619047,0.2409971111111111,0.31854,0.052515,0.3506681666666666,0.15418
2020-03-26,0.17759866666666663,0.17013257142857147,0.12720666666666666,0.016905000000000003,0.18096380952380953,0.06074500000000001,0.09878,0.04616,0.02907400000000001,0.29345000000000004
2020-03-27,0.12920166666666666,0.0860754761904762,0.175266,0.21854800000000002,0.26740909090909093,0.11279142857142858,0.09659066666666666,0.3093933333333333,0.293434,0.12444999999999999
2020-03-30,0.11372933333333335,0.04583217948717948,0.28984471428571423,0.15099666666666667,0.173266,0.22001666666666667,0.12936999999999999,0.30251,0.3283,0.29596466666666665
2020-03-31,0.183099,0.06934949122807017,0.12272133333333335,-0.18326533333333334,0.14428057142857142,0.01895561904761905,0.020159000000000017,0.265285,0.07616666666666667,0.13573785714285716
2020-04-01,0.12033333333333333,-0.023837333333333342,0.006620833333333342,0.018036666666666666,0.030491904761904758,0.04034666666666666,0.224695,-0.138415,0.018877333333333322,-0.14087500000000003
2020-04-02,0.06144666666666667,0.1795776666666667,-0.05197047619047619,0.046317904761904755,0.046206666666666674,-0.024707999999999987,0.04751466666666666,-0.026806666666666656,0.11331000000000002,-0.05755833333333331
2020-04-03,-0.09556,0.043527500000000004,-0.044638179487179484,0.04325633333333333,0.11523071428571427,-0.009444666666666667,0.03793666666666666,-0.031220000000000005,0.13770500000000002,0.044950000000000004
2020-04-06,0.2131947619047619,0.011120416666666666,-0.01831238095238094,0.09006214285714285,0.14477833333333331,-0.2088713492063492,0.051539999999999996,0.08339,-0.1759466666666667,0.2184
2020-04-07,0.2485433333333334,0.19159549783549784,0.11251055555555559,0.17170227272727273,0.33347310344827585,0.104016,0.074848,0.07337333333333333,0.28716742424242425,0.35653166666666664
2020-04-08,0.08162636363636364,0.24089971717171715,0.3126607142857143,0.14498366666666668,0.04370877192982456,0.298147,0.37297,0.07574333333333334,0.11083399999999999,0.18673266666666669
2020-04-09,0.037483999999999996,-0.012108331578947373,0.301839619047619,0.09422012987012987,0.12525555555555556,0.15880619047619046,0.18038133333333334,0.44486,0.23468,0.05550000000000001
2020-04-13,-0.02296333333333333,0.16850095238095236,0.1310592380952381,0.16522466666666666,-0.0016383333333333306,0.025403452380952363,0.1181393650793651,0.24424714285714283,0.13129666666666667,0.39142
2020-04-14,0.05822999999999998,-0.013241254079254078,0.12250822710622711,0.07874942424242423,-0.004051999999999989,0.019677474747474746,0.06534738095238095,-0.04814,0.1656227450980392,-0.0022397619047619054
2020-04-15,0.20913561904761907,0.22203950000000003,-0.013287499999999999,0.10299062937062937,0.16632476190476192,0.22061038888888893,-0.008499999999999999,0.3383466666666667,0.570381619047619,0.18238399999999996
2020-04-16,0.1238033333333333,0.0908309393939394,0.09343782051282051,0.10646266025641027,-0.062183095238095246,0.00011000000000000454,-0.03911595238095239,-0.11978000000000003,0.123804,0.043357
2020-04-17,0.2287443333333333,0.11577376811594202,-0.01728035064935065,0.042723166666666666,0.29998423558897247,0.12975175757575758,0.08621,-0.02732,0.30889855555555557,0.20834000000000003
2020-04-20,0.06399933333333332,0.21409866666666666,-0.09465570370370373,0.07220504545454545,0.2963773824593129,0.034617878787878774,0.24444,0.32406666666666667,0.09648407142857143,0.30659642857142855
2020-04-21,0.070725,0.07045158730158729,-0.1435638316080055,0.18399761904761908,-0.0469971914893617,0.04901333333333334,0.21026666666666669,0.01779,0.2413279166666667,-0.026239333333333337
2020-04-22,0.08243333333333333,0.012584288288288292,-0.22577819047619047,-0.10992333333333333,-0.01792247619047619,-0.00887699999999999,-0.06233333333333334,0.030495000000000005,-0.33475,-0.07370000000000002
2020-04-23,0.12742380952380952,0.1009368496732026,-0.029025000000000006,0.07353200000000001,0.23577243589743593,0.07662666666666668,0.13911500000000002,0.16865999999999998,0.3060380952380952,0.012886764705882356
2020-04-24,0.08730722222222223,0.08177963636363636,0.18642186363636365,0.13952,0.15419,0.283292,0.14747485714285716,0.12498000000000001,0.20845380952380954,0.14091
2020-04-27,0.015129090909090911,-0.003549333333333335,0.023216071428571426,-0.027948333333333332,0.021421857142857152,0.018203529411764705,-0.05186666666666667,0.041315000000000004,0.04478129032258064,-0.0029299999999999994
2020-04-28,0.08147666666666667,0.0866328888888889,-0.01183416666666666,0.09725249999999999,-0.013337523809523794,0.11695567676767675,0.2466066666666667,0.05312333333333334,0.14598163636363637,0.21103611111111115
2020-04-29,0.13426050505050505,0.08729956643356643,0.024332777777777766,0.24410499999999996,0.15199275384615382,0.08195640350877194,0.053927666666666665,0.08616499999999999,0.07001460317460317,0.16765000000000002
2020-04-30,0.06182000000000001,0.10723711721611721,0.18179214285714285,0.11755166666666668,0.03418616091954023,0.09884649735449735,0.29078,0.06166484848484849,0.1726877142857143,0.05824
2020-05-01,0.012448750000000008,0.004515166666666665,0.04404221356421356,0.07254076190476191,0.15098261538461538,-0.04491717948717948,0.08805500000000002,0.015673333333333338,0.07765200000000001,0.08940000000000001
2020-05-04,-0.06592966666666666,0.18047183333333333,-0.12447247619047616,-0.06349833333333332,0.04070619463753724,-0.07810254761904761,0.103285,0.019535,-0.15798900000000002,0.1153775
2020-05-05,0.07728711111111111,0.15703503296703297,-0.006829685314685319,0.127824,0.051395128205128204,0.07113238095238095,0.029556666666666665,0.031110000000000006,0.3556464705882353,0.18414
2020-05-06,0.11926785714285715,0.14162709523809522,0.0981181313131313,0.02016333333333333,0.167238431372549,0.2982255555555555,0.15791498039215685,0.09609333333333334,0.180675,0.11517763636363636
2020-05-07,-0.08196600000000002,0.07192623529411764,0.15253228571428573,0.04762500000000001,0.16397444444444445,0.06049199999999999,-0.021528571428571435,-0.025453333333333335,0.13057133333333332,0.1579873333333333
2020-05-08,0.091938,0.09888166666666667,0.1820947619047619,-0.09306333333333336,0.08167833333333333,0.017405,0.09727200000000001,0.26164533333333334,0.24068199999999998,0.14364333333333335
2020-05-11,0.140852,0.06855406493506493,0.19152833333333336,0.05417266666666665,-0.02470847222222223,0.0052975000000000105,0.06367916666666666,0.07484666666666667,0.4422091428571429,0.0828780606060606
2020-05-12,0.12894285714285716,0.08602495833333332,-0.05607011111111111,0.161149,0.02924748792270531,0.2866916666666667,0.05690200000000001,0.008289999999999997,0.12826677777777779,0.19041166666666667
2020-05-13,0.068945,0.10019939999999998,0.15184466666666666,-0.1478297142857143,-0.04649923809523808,0.02477818181818182,0.05597266666666667,-0.29967,-0.04530033333333333,0.159517
2020-05-14,0.015159999999999996,0.06879209523809524,-0.06230467532467533,0.15864920779220779,0.11921718259518259,-0.014755555555555555,0.12836466666666665,0.21844000000000002,0.1146022222222222,0.2278
2020-05-15,0.1712533333333333,0.12931193137254904,-0.07579,0.09045,0.12298833333333334,0.04379055555555556,0.114235,0.15836666666666666,0.15429166666666666,0.172935
2020-05-18,0.09845666666666666,0.08250251851851854,0.17580166666666666,0.19764214285714285,-0.007057727272727271,-0.032894666666666676,0.1926277777777778,-0.04884999999999999,-0.012865142857142839,0.16685523809523808
2020-05-19,0.14646866666666666,0.20182033333333335,0.1431256984126984,0.07014379365079365,0.11098933333333334,0.3855335454545454,0.08103,0.4415266666666667,0.015536666666666667,0.2606533333333333
2020-05-20,0.12955733333333336,-0.07248620512820514,0.124416,0.05999728571428571,0.2208736666666667,-0.10176999999999999,0.02493666666666667,0.06254,0.06736533333333332,0.05464
2020-05-21,-0.005675333333333333,-0.02694144957983192,-0.022844285714285713,0.37486,0.01466531135531135,0.11932666666666665,0.11316,0.06369,0.2370016666666667,0.017626666666666662
2020-05-22,0.10847200000000001,0.024796969696969692,-0.04974,0.081625,0.093502,0.006016666666666667,0.15098333333333333,0.0,0.012136111111111115,0.265722
2020-05-26,-0.05059000000000001,0.003622666666666674,-0.044225333333333346,0.15937333333333337,0.127765,0.06799,0.05464,0.0469025,-0.170014,0.04166
2020-05-27,0.13780466666666666,0.20328895238095238,0.10177142857142858,0.1617402380952381,0.03672219047619048,0.3014,0.11875833333333334,0.06588666666666666,0.06429245238095238,0.19776
2020-05-28,0.15016333333333337,0.15308409090909092,-0.059336,0.27748271428571425,-0.007068444444444444,0.3551885714285714,0.0,0.0,0.15682333333333334,0.17199
2020-05-29,0.09534436363636363,0.08792483333333334,0.14303,0.013584499999999994,-0.06203166666666667,0.13117661904761907,0.127,0.16668,0.10204952380952381,0.09992000000000001
2020-06-01,0.10081,0.08072742857142859,0.13018000000000002,0.041302,0.15832388888888888,0.15063333333333334,0.003600000000000001,0.01204,0.135827,0.17097333333333334
2020-06-02,0.15972342857142857,0.08122420414673048,-0.08187257575757576,0.06342099999999999,0.12184555555555557,0.11371499999999998,0.05464,-0.04880000000000001,0.14087666666666665,0.05445333333333333
2020-06-03,0.17357666666666666,-0.11654666666666665,0.13449142857142857,0.0899891111111111,0.02117515151515152,0.36593166666666666,0.219765,0.08968000000000001,0.21934666666666666,0.131285
2020-06-04,-0.07269666666666666,0.1979542857142857,0.42173,0.21618428571428566,0.25402650793650794,0.3350371014492754,0.12638,0.0872,0.168804,0.0
2020-06-05,0.16018499999999997,0.16784999999999997,0.07703600000000001,0.17758833333333332,0.10282650793650791,0.08098619047619049,-0.0256,0.059199999999999996,0.091885,-0.036432
2020-06-08,0.08882933333333332,0.118412,0.25553666666666663,0.3730236666666667,0.096875,0.35077,0.15984500000000001,0.0,0.11492555555555554,0.044555
2020-06-09,-0.1130925,0.16258666666666666,0.12971057142857145,0.2058357142857143,0.055461315789473685,0.07758941176470587,0.08176,0.10444,0.09585333333333335,0.31623999999999997
2020-06-10,0.0,0.015231047619047621,0.4114893333333334,0.10131190476190477,0.0009408333333333297,0.099748,0.15012,0.00516,0.29664238095238094,0.12929000000000002
2020-06-11,0.009570000000000013,-0.022498963636363632,-0.15578888888888887,0.14336238095238094,0.07865777777777778,0.022053333333333335,0.0,0.004915,0.013264999999999999,0.0
2020-06-12,0.006903809523809526,0.04995316017316017,-0.09804500000000001,0.0799708888888889,0.21064000000000002,0.10845095238095237,0.14028000000000002,0.14750999999999997,0.17045166666666667,0.12728
2020-06-15,0.06633333333333333,0.07265361904761905,0.027370000000000016,0.03857000000000001,0.019198,-0.05686199999999999,0.006530000000000003,0.059199999999999996,0.08545666666666668,0.05464
2020-06-16,0.01801333333333332,0.00854649350649351,0.05769311111111112,0.072435,0.17032571428571427,0.051806571428571424,0.05464,0.04019,0.14736666666666667,0.21602000000000002
2020-06-17,0.09305,0.17451999999999995,0.054147499999999994,0.08123333333333334,0.05510666666666666,0.10653300000000002,0.0,0.10523,0.14591,0.16722
2020-06-18,0.12827833333333333,0.17689083333333336,-0.0004159999999999997,-0.025888,-0.10197,0.0,-0.12248,-0.008280000000000004,0.042510000000000006,0.0
2020-06-19,0.009248999999999999,0.06908252380952382,0.015882666666666666,-0.09982,0.25315333333333334,-0.037181,0.0,0.20776,0.16786,0.08632
2020-06-22,0.12429333333333333,0.00780155555555555,0.18958904761904763,-0.08318,0.13482333333333335,0.08808,-0.04526,0.0,-0.07224,0.12854000000000002
2020-06-23,0.14001666666666665,0.04642333333333333,0.17707333333333333,-0.05169999999999999,0.2720066666666667,0.07751333333333332,0.04193999999999999,0.0,0.11546114285714286,-0.06698333333333333
2020-06-24,0.09857833333333332,0.17650266666666664,0.14533000000000001,0.09407,0.003192500000000001,0.17159799999999997,0.04588,0.0,0.059653333333333336,0.05464
2020-06-25,0.10274121212121212,0.015461000000000008,-0.18982071428571426,0.05100200000000001,0.015766666666666665,-0.03445333333333333,0.0,-0.07224,-0.12457666666666664,-0.02054
2020-06-26,0.07029866666666666,0.08762940000000001,0.11410380952380952,-0.01028685714285715,0.0934025,-0.059824705882352947,0.08038,0.0,-0.25697,0.0
2020-06-29,0.1451,0.1670535294117647,0.04991333333333333,0.010400476190476205,-0.036850999999999995,0.01019888888888889,0.068,0.0038199999999999996,-0.021609999999999997,0.068
2020-06-30,0.020961025641025637,0.04655276923076923,0.018720000000000007,0.13596133333333332,0.167875,0.09094642857142858,0.04526,0.0,0.07673333333333333,0.0
2020-07-01,0.09233428571428572,0.057023333333333336,0.10188466666666667,0.03491928571428572,0.08195000000000001,0.033904000000000004,0.04046,0.14436,0.15967599999999998,0.034
2020-07-02,-0.02744,-0.1007424025974026,0.04746333333333334,-0.19028499999999998,0.1979388888888889,0.15603666666666666,0.04046,0.0,0.10859999999999999,0.14079999999999998
2020-07-06,-0.008895,0.161906,0.17867757575757576,0.07885,0.098195,0.022302499999999996,0.0,-0.0256,0.11805000000000002,0.32296
2020-07-07,0.04434400000000001,0.0012227619047619014,0.12836380952380952,0.037554,0.09275857142857143,0.008782727272727272,-0.045770000000000005,-0.06364,0.05821532467532468,0.1439150724637681
2020-07-08,0.08076000000000001,0.11589745454545453,-0.02773642857142857,-0.05537000000000001,0.09613333333333333,-0.027297142857142853,0.0,0.09677,0.14006000000000002,-0.07184
2020-07-09,-0.06928500000000001,0.18475666666666665,0.11717999999999999,0.20556000000000002,0.1493719047619048,0.134395,0.11438,-0.11988000000000001,0.018144,-0.05780166666666666
2020-07-10,0.084225,0.0861675,0.14581000000000002,0.1419416666666667,0.026783333333333336,0.011333333333333351,0.0,0.0,0.10877428571428571,0.10533999999999999
2020-07-13,0.0,0.007357142857142847,0.17794666666666664,0.04296,0.22027181818181818,-0.06171714285714286,0.0,0.01544,0.0,0.14728
2020-07-14,0.025039999999999996,0.1670077142857143,0.2691,0.03127666666666666,0.05238,0.13714666666666667,0.0,0.0,0.26386000000000004,0.0162
2020-07-15,0.03231714285714286,0.08158119047619047,-0.00516,0.009121722222222217,0.22699000000000003,0.09359300000000001,0.0,0.0,0.086656,0.10928
2020-07-16,0.05775333333333332,0.12762828571428572,-0.083015,0.29622365217391305,0.15994999999999998,0.16625,0.0,0.00857,0.06254,0.3174
2020-07-17,0.13065333333333334,0.1739619841269841,0.09870000000000001,-0.023705151515151523,0.19647399999999998,0.0029400000000000003,0.01032,0.0,-0.006777333333333335,0.11438
2020-07-20,-0.09978000000000001,0.09583222222222224,-0.015300000000000005,-0.03740038095238095,-0.06471333333333333,0.044985000000000004,0.0,0.0,-0.034548,0.19182
2020-07-21,0.04097,0.04818432900432901,0.08381055555555554,0.06989999999999999,0.155855,0.16575818181818183,0.0,0.0,0.10221384615384617,0.007859999999999983
2020-07-22,0.17599666666666666,0.21607577639751555,0.24793843711843713,0.13388952380952382,0.17713,0.05318285714285714,0.0,0.017616,0.19012800000000002,0.0598
2020-07-23,0.07524,0.091004,0.158025,0.03539833333333332,0.31270000000000003,-0.0023766666666666715,0.05464,0.029869999999999997,0.13414333333333334,0.0
2020-07-24,-0.11882999999999999,0.048864294871794875,0.02224,0.010518333333333334,-0.06659999999999999,0.2657075,0.0074540000000000075,0.059199999999999996,0.13727777777777778,0.06133000000000001
2020-07-27,0.0190525,-0.008540833333333333,0.17448923076923079,-0.010969999999999997,0.16401500000000002,0.18255000000000002,0.08379,0.0,0.1172504761904762,0.15887999999999997
2020-07-28,0.07184,0.09007888888888889,0.030928,0.13596166666666668,-0.0036657142857142847,0.12667333333333336,0.019756000000000003,0.1045,0.13139666666666666,-0.010634999999999995
2020-07-29,0.06905000000000001,0.09230752380952381,0.08092,0.04396,0.0381,0.10083836842105262,0.11329499999999999,0.0,0.05361214285714285,0.04404
2020-07-30,0.019635000000000003,0.042264722222222224,0.24017,0.06744380952380953,0.138288,0.051385256410256416,0.03818,0.10452999999999998,0.18626552371541502,0.10754
2020-07-31,0.06398833333333334,0.10741133333333334,0.058042666666666666,0.164128,-0.0113525,0.0753268376068376,0.0039000000000000033,-0.09534000000000001,0.03265888888888889,0.052669999999999995
2020-08-03,0.12289000000000001,0.029280285714285714,-0.01115980952380952,-0.04995,0.044094871794871794,-0.010027999999999999,0.05464,0.11717999999999999,0.10533999999999999,0.06955
2020-08-04,0.24238400000000002,0.05033760784313725,0.10191750000000002,0.05421,0.05058619047619047,-0.11562018181818183,0.2535,-0.01032,0.09563533333333334,0.13778666666666667
2020-08-05,0.08877538461538462,0.20537616161616162,-0.005684999999999998,0.028711666666666656,0.0013533333333333342,0.04309999999999999,0.11839999999999999,-0.05994000000000001,0.08401836363636364,0.23578000000000002
2020-08-06,0.13505,0.020249411764705887,0.094115,0.07938300000000001,-0.013979999999999992,0.12022249999999998,-0.01027,0.029599999999999998,0.06801928571428571,-0.02054
2020-08-07,0.13417809523809524,0.060406,0.07737333333333332,0.002500000000000005,0.18206499999999998,0.18304,0.20776,0.0,0.022594999999999997,0.02717
2020-08-10,0.030405128205128206,0.11740533333333332,0.029141333333333335,0.034015000000000004,0.2503357142857143,-4.333333333333966e-05,0.0,0.27158,0.12738,0.0
2020-08-11,0.23690333333333333,0.09989385281385281,0.19686977777777784,0.26968333333333333,0.10184333333333333,0.09539,0.09034666666666667,0.0,0.09708,0.019376666666666674
2020-08-12,0.08351666666666667,0.053126833333333345,0.17973357142857144,0.10836000000000001,0.068,0.020532222222222223,0.0,0.08038,0.149071,0.14272
2020-08-13,0.08342999999999999,0.007589166666666663,0.16271333333333332,0.02815111111111111,0.04046,0.012625000000000003,0.0,0.0,-0.05931095238095239,0.02732
2020-08-14,0.059199999999999996,0.053421666666666645,0.05464,-0.09380333333333335,-0.13394,-0.07034,0.0,0.0,0.04298857142857143,0.0
2020-08-17,-0.06364,0.0468275,0.177065,0.08016666666666666,0.0,0.008364999999999989,0.0,0.07636,0.22335666666666665,0.25476
